url,page_type,template,target_query,current_position,impressions,clicks,ctr,position_bracket,technical_status,content_status,internal_link_status,structured_data_status,performance_status,serp_coverage,aeo_status,geo_status,competitor_gap,primary_gap_type,priority,priority_score,evidence,recommended_actions,internal_link_suggestions,content_sections_to_add,schema_actions,aeo_actions,geo_actions
https://www.drivio.in/22motors/testmodel,model,tpl_model_Nmotors_2seg,,,,,,Ranking data unavailable,Non-Indexable,Critical Content Gaps,Orphan,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Low,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,130.0,"Content Coverage: 5.9% (16 sections missing) | Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Implement Schema.org Product structured data with Offer and Brand entities']",[],"['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/22motors/testmodel1,model,tpl_model_Nmotors_2seg,,,,,,Ranking data unavailable,Non-Indexable,Critical Content Gaps,Orphan,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Low,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,130.0,"Content Coverage: 5.9% (16 sections missing) | Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Implement Schema.org Product structured data with Offer and Brand entities']",[],"['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/rsv4,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/sr-125,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/storm-125,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/sxr-125,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/sr-160-bs6,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/sxr160,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/tuono-660,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/ather-energy/450x,listing,tpl_listing_ather-energy_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia/tuono-v4,listing,tpl_listing_aprilia_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/ather-energy/450s,listing,tpl_listing_ather-energy_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/ather-energy/450-apex,listing,tpl_listing_ather-energy_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/ather-energy/rizta,listing,tpl_listing_ather-energy_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/atumobile/atumvader,listing,tpl_listing_atumobile_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/atumobile/atum-version-1.0,listing,tpl_listing_atumobile_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avera/retrosa,listing,tpl_listing_avera_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avon/e-lite,listing,tpl_listing_avon_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avon/e-scoot,listing,tpl_listing_avon_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avon/e-plus,listing,tpl_listing_avon_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avon/e-star,listing,tpl_listing_avon_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/avenger-cruise-220,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/bajaj-pulsar-n150,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/platina-110,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/chetak,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/ct-110x,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/dominar-400,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/platina-100,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/ct-125x,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/freedom,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/dominar-250,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj/avenger-street-160,listing,tpl_listing_bajaj_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
