id,crawl_id,url,page_type,template,category,issue,severity,evidence,recommendation,source,laya_category,laya_severity,laya_action,laya_confidence
68217,crawl_20260923_234236,https://drivio.in/featured-stories/beyond-commuting-best-feature-packed-125cc-motorcycles-in-india-2025-edition,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1675).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68218,crawl_20260923_234236,https://www.drivio.in/featured-stories/bikes-in-india-in-2026-what-to-expect-new-trends-and-smart-buying-insights,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1182).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68219,crawl_20260923_234236,https://drivio.in/featured-stories/bikes-in-india-in-2026-what-to-expect-new-trends-and-smart-buying-insights,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1182).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68220,crawl_20260923_234236,https://www.drivio.in/featured-stories/bikemakers-that-succeeded-in-the-first-half-of-2024,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 942).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68221,crawl_20260923_234236,https://drivio.in/featured-stories/bikemakers-that-succeeded-in-the-first-half-of-2024,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 942).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68222,crawl_20260923_234236,https://www.drivio.in/featured-stories/bikes-to-gift-your-brother-on-raksha-bandhan-2026-three-real-options-real-prices,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1569).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68223,crawl_20260923_234236,https://drivio.in/featured-stories/bikes-to-gift-your-brother-on-raksha-bandhan-2026-three-real-options-real-prices,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1569).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68224,crawl_20260923_234236,https://www.drivio.in/featured-stories/delhi-ev-policy-2026-30-000-subsidy-on-electric-scooters-who-qualifies-and-how-to-claim-it,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1441).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68225,crawl_20260923_234236,https://drivio.in/featured-stories/delhi-ev-policy-2026-30-000-subsidy-on-electric-scooters-who-qualifies-and-how-to-claim-it,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1441).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68226,crawl_20260923_234236,https://www.drivio.in/featured-stories/eicma-2023-all-bikes-and-scooters-that-will-come-to-india-before-long,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1350).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68227,crawl_20260923_234236,https://drivio.in/featured-stories/eicma-2023-all-bikes-and-scooters-that-will-come-to-india-before-long,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1350).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68228,crawl_20260923_234236,https://www.drivio.in/featured-stories/electric-motorcycles-coming-in-2026-india-market-analysis,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1399).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68229,crawl_20260923_234236,https://drivio.in/featured-stories/electric-motorcycles-coming-in-2026-india-market-analysis,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1399).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68230,crawl_20260923_234236,https://www.drivio.in/featured-stories/electric-scooters-diwali-offers-electrify-the-festival-with-unbeatable-offers,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 919).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68231,crawl_20260923_234236,https://drivio.in/featured-stories/electric-scooters-diwali-offers-electrify-the-festival-with-unbeatable-offers,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 919).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68232,crawl_20260923_234236,https://www.drivio.in/featured-stories/electric-two-wheeler-maintenance-follow-these-dos-and-donts-to-make-them-live-longer,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1611).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68233,crawl_20260923_234236,https://drivio.in/featured-stories/electric-two-wheeler-maintenance-follow-these-dos-and-donts-to-make-them-live-longer,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1611).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68234,crawl_20260923_234236,https://www.drivio.in/featured-stories/exciting-ola-electric-motorcycles-break-cover-complete-details-here,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1156).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68235,crawl_20260923_234236,https://drivio.in/featured-stories/exciting-ola-electric-motorcycles-break-cover-complete-details-here,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1156).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68236,crawl_20260923_234236,https://www.drivio.in/featured-stories/exciting-upcoming-electric-scooters-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1329).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68237,crawl_20260923_234236,https://drivio.in/featured-stories/exciting-upcoming-electric-scooters-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1329).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68238,crawl_20260923_234236,https://www.drivio.in/featured-stories/fixed-battery-pack-in-e-scooters-all-restrictions-you-must-know,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1299).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68239,crawl_20260923_234236,https://drivio.in/featured-stories/fixed-battery-pack-in-e-scooters-all-restrictions-you-must-know,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1299).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68240,crawl_20260923_234236,https://www.drivio.in/featured-stories/five-scooters-with-the-lowest-seat-heights-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1418).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68241,crawl_20260923_234236,https://drivio.in/featured-stories/five-scooters-with-the-lowest-seat-heights-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1418).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68242,crawl_20260923_234236,https://www.drivio.in/featured-stories/gst-20-one-year-on-how-much-cheaper-are-bikes-and-scooters-really-getting-in-2026,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1450).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68243,crawl_20260923_234236,https://drivio.in/featured-stories/gst-20-one-year-on-how-much-cheaper-are-bikes-and-scooters-really-getting-in-2026,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1450).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68244,crawl_20260923_234236,https://www.drivio.in/featured-stories/here-are-the-exciting-upcoming-bikes-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1297).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68245,crawl_20260923_234236,https://drivio.in/featured-stories/here-are-the-exciting-upcoming-bikes-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1297).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68246,crawl_20260923_234236,https://www.drivio.in/featured-stories/hero-motocorp-2024-launches-thrilling-hero-bikes-and-scooters-to-follow,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1396).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68247,crawl_20260923_234236,https://drivio.in/featured-stories/hero-motocorp-2024-launches-thrilling-hero-bikes-and-scooters-to-follow,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1396).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68248,crawl_20260923_234236,https://www.drivio.in/featured-stories/hero-motocorp-august-2025-sales-rise-8-yoy-as-scooters-soar-53,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 835).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68249,crawl_20260923_234236,https://drivio.in/featured-stories/hero-motocorp-august-2025-sales-rise-8-yoy-as-scooters-soar-53,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 835).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68250,crawl_20260923_234236,https://www.drivio.in/featured-stories/hero-pleasure-plus-review-better-than-the-other-110cc-scooters,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1307).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68251,crawl_20260923_234236,https://drivio.in/featured-stories/hero-pleasure-plus-review-better-than-the-other-110cc-scooters,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1307).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68252,crawl_20260923_234236,https://www.drivio.in/featured-stories/highest-range-ev-scooters-in-2026-longest-range-guide,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1062).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68253,crawl_20260923_234236,https://drivio.in/featured-stories/highest-range-ev-scooters-in-2026-longest-range-guide,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1062).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68254,crawl_20260923_234236,https://www.drivio.in/featured-stories/honda-activa-e-a-game-changer-in-swappable-battery-scooters,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1184).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68255,crawl_20260923_234236,https://drivio.in/featured-stories/honda-activa-e-a-game-changer-in-swappable-battery-scooters,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1184).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68256,crawl_20260923_234236,https://www.drivio.in/featured-stories/honda-shine-100-alternatives-best-budget-commuter-bikes-and-scooters-in-india-2025,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1439).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68257,crawl_20260923_234236,https://drivio.in/featured-stories/honda-shine-100-alternatives-best-budget-commuter-bikes-and-scooters-in-india-2025,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1439).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68258,crawl_20260923_234236,https://www.drivio.in/featured-stories/how-to-stop-ev-scooters-and-bikes-from-catching-fire-precautions-every-indian-rider-should-take,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 2113).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68259,crawl_20260923_234236,https://drivio.in/featured-stories/how-to-stop-ev-scooters-and-bikes-from-catching-fire-precautions-every-indian-rider-should-take,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 2113).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68260,crawl_20260923_234236,https://www.drivio.in/featured-stories/indias-most-wanted-the-best-selling-bikes-of-2025,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1283).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68261,crawl_20260923_234236,https://drivio.in/featured-stories/indias-most-wanted-the-best-selling-bikes-of-2025,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1283).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68262,crawl_20260923_234236,https://www.drivio.in/featured-stories/ipl-2023-two-wheeler-brands-that-made-their-mark,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1319).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68263,crawl_20260923_234236,https://drivio.in/featured-stories/ipl-2023-two-wheeler-brands-that-made-their-mark,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1319).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68264,crawl_20260923_234236,https://www.drivio.in/featured-stories/jawa-350-launch-know-all-the-highpoints-that-makes-it-distinct,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1291).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68265,crawl_20260923_234236,https://drivio.in/featured-stories/jawa-350-launch-know-all-the-highpoints-that-makes-it-distinct,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1291).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68266,crawl_20260923_234236,https://www.drivio.in/featured-stories/kawasaki-ninja-zx4r-launch-what-makes-it-special-know-here,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1323).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68267,crawl_20260923_234236,https://drivio.in/featured-stories/kawasaki-ninja-zx4r-launch-what-makes-it-special-know-here,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1323).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68268,crawl_20260923_234236,https://www.drivio.in/featured-stories/know-all-new-motorcycles-and-scooters-set-to-debut-in-india-in-2023,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1576).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68269,crawl_20260923_234236,https://drivio.in/featured-stories/know-all-new-motorcycles-and-scooters-set-to-debut-in-india-in-2023,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1576).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68270,crawl_20260923_234236,https://www.drivio.in/featured-stories/kratos-r-takes-on-revolt-rv400-know-how-the-two-tempting-electric-bikes-fare-against-each-other-after-discount,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1056).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68271,crawl_20260923_234236,https://drivio.in/featured-stories/kratos-r-takes-on-revolt-rv400-know-how-the-two-tempting-electric-bikes-fare-against-each-other-after-discount,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1056).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68272,crawl_20260923_234236,https://www.drivio.in/featured-stories/ktm-rc-390-5-things-that-make-it-the-best-in-its-class,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1392).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68273,crawl_20260923_234236,https://drivio.in/featured-stories/ktm-rc-390-5-things-that-make-it-the-best-in-its-class,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1392).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68274,crawl_20260923_234236,https://www.drivio.in/featured-stories/list-of-150-200cc-bikes-that-need-least-refuelling,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1368).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68275,crawl_20260923_234236,https://drivio.in/featured-stories/list-of-150-200cc-bikes-that-need-least-refuelling,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1368).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68276,crawl_20260923_234236,https://www.drivio.in/featured-stories/listed-best-range-electric-scooters-with-minimum-charging-time-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1336).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68277,crawl_20260923_234236,https://drivio.in/featured-stories/listed-best-range-electric-scooters-with-minimum-charging-time-in-india,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1336).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68278,crawl_20260923_234236,https://www.drivio.in/featured-stories/liger-x-and-liger-x-electric-scooters-all-you-need-to-know-about-worlds-first-self-balancing-scooter,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 947).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68279,crawl_20260923_234236,https://drivio.in/featured-stories/liger-x-and-liger-x-electric-scooters-all-you-need-to-know-about-worlds-first-self-balancing-scooter,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 947).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68280,crawl_20260923_234236,https://www.drivio.in/featured-stories/listed-indias-top-5-electric-bikes-with-longest-single-charge-range,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1207).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68281,crawl_20260923_234236,https://drivio.in/featured-stories/listed-indias-top-5-electric-bikes-with-longest-single-charge-range,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1207).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68282,crawl_20260923_234236,https://www.drivio.in/featured-stories/long-term-reliability-which-bikes-and-scooters-hold-up-at-50-000-km,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 914).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68283,crawl_20260923_234236,https://drivio.in/featured-stories/long-term-reliability-which-bikes-and-scooters-hold-up-at-50-000-km,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 914).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68284,crawl_20260923_234236,https://www.drivio.in/featured-stories/listed-top-5-electric-motorcycles-in-india-with-a-modern-punch,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1739).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68285,crawl_20260923_234236,https://drivio.in/featured-stories/listed-top-5-electric-motorcycles-in-india-with-a-modern-punch,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1739).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68286,crawl_20260923_234236,https://www.drivio.in/featured-stories/monsoon-motorcycle-care-guide-2026-how-to-protect-your-bikes-chain-brakes-and-engine,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1483).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68287,crawl_20260923_234236,https://drivio.in/featured-stories/monsoon-motorcycle-care-guide-2026-how-to-protect-your-bikes-chain-brakes-and-engine,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1483).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68288,crawl_20260923_234236,https://www.drivio.in/featured-stories/monthly-roundup-top-5-bikes-launched-in-october-2023,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 891).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68289,crawl_20260923_234236,https://drivio.in/featured-stories/monthly-roundup-top-5-bikes-launched-in-october-2023,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 891).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68290,crawl_20260923_234236,https://www.drivio.in/featured-stories/most-fuel-efficient-scooters-in-india-a-closer-look-at-varied-two-wheeler-brands,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1357).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68291,crawl_20260923_234236,https://drivio.in/featured-stories/most-fuel-efficient-scooters-in-india-a-closer-look-at-varied-two-wheeler-brands,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1357).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68292,crawl_20260923_234236,https://www.drivio.in/featured-stories/motorcycles-resale-value-in-india-which-bikes-hold-their-worth-best-in-2026,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1829).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68293,crawl_20260923_234236,https://drivio.in/featured-stories/motorcycles-resale-value-in-india-which-bikes-hold-their-worth-best-in-2026,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1829).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68294,crawl_20260923_234236,https://www.drivio.in/featured-stories/new-bikes-and-scooters-in-april-ktm-hero-kawasaki-bajaj-launch-details,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1816).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68295,crawl_20260923_234236,https://drivio.in/featured-stories/new-bikes-and-scooters-in-april-ktm-hero-kawasaki-bajaj-launch-details,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1816).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68296,crawl_20260923_234236,https://www.drivio.in/featured-stories/new-scooters-in-2026-top-upcoming-models-and-features,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 901).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68297,crawl_20260923_234236,https://drivio.in/featured-stories/new-scooters-in-2026-top-upcoming-models-and-features,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 901).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68298,crawl_20260923_234236,https://www.drivio.in/featured-stories/ola-electric-scooters-and-bikes-at-auto-expo-2025-top-ola-scooters-and-bikes,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1179).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68299,crawl_20260923_234236,https://drivio.in/featured-stories/ola-electric-scooters-and-bikes-at-auto-expo-2025-top-ola-scooters-and-bikes,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1179).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
68300,crawl_20260923_234236,https://www.drivio.in/featured-stories/ola-s1x-launched-know-every-detail-about-the-3-new-ola-scooters-starting-at-rs-89-999,brand,tpl_brand_featured-stories_2seg,duplicates,exact_duplicate_content,high,Exact main-body content match across 2 URLs (word count: 1162).,Consolidate duplicate pages using 301 redirects or canonical tags to the master version.,deterministic_rule,,,,
