opportunity_id,fingerprint,display_id,run_id,type,observation,diagnosis,hypothesis,action,implementation_location,affected_templates_json,affected_urls_count,sample_urls_json,opportunity_tier,confidence_tier,effort,priority_score,priority_factors_json,verification_spec
OPP-AEO-SEO-592,260d74e34c7e1d81,AEO-SEO-592,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-hunter-450-all-you-need-to-know-about-it is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-hunter-450-all-you-need-to-know-about-it,[],1,"[""https://drivio.in/featured-stories/royal-enfield-hunter-450-all-you-need-to-know-about-it""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-hunter-450-all-you-need-to-know-about-it') == True
OPP-AEO-SEO-593,fe098ff489a186e3,AEO-SEO-593,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-roadster-450-a-look-at-the-soon-to-launched-neo-retro-roadster is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-roadster-450-a-look-at-the-soon-to-launched-neo-retro-roadster,[],1,"[""https://drivio.in/featured-stories/royal-enfield-roadster-450-a-look-at-the-soon-to-launched-neo-retro-roadster""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-roadster-450-a-look-at-the-soon-to-launched-neo-retro-roadster') == True
OPP-AEO-SEO-594,2d5252a474c36673,AEO-SEO-594,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-super-meteor-650-heres-the-waiting-period-list is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-super-meteor-650-heres-the-waiting-period-list,[],1,"[""https://drivio.in/featured-stories/royal-enfield-super-meteor-650-heres-the-waiting-period-list""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-super-meteor-650-heres-the-waiting-period-list') == True
OPP-AEO-SEO-595,b3f75a26f06a62db,AEO-SEO-595,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-shotgun-650-launch-impending-check-the-must-know-details-before-launch is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-shotgun-650-launch-impending-check-the-must-know-details-before-launch,[],1,"[""https://drivio.in/featured-stories/royal-enfield-shotgun-650-launch-impending-check-the-must-know-details-before-launch""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-shotgun-650-launch-impending-check-the-must-know-details-before-launch') == True
OPP-AEO-SEO-596,21a25c72eea722fd,AEO-SEO-596,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-introduces-used-re-bike-platform-reown is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-introduces-used-re-bike-platform-reown,[],1,"[""https://drivio.in/featured-stories/royal-enfield-introduces-used-re-bike-platform-reown""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-introduces-used-re-bike-platform-reown') == True
OPP-AEO-SEO-597,67c4a605fcecc4d1,AEO-SEO-597,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-super-meteor-650-accessories-list-here is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-super-meteor-650-accessories-list-here,[],1,"[""https://drivio.in/featured-stories/royal-enfield-super-meteor-650-accessories-list-here""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-super-meteor-650-accessories-list-here') == True
OPP-AEO-SEO-598,5cea13fc5ec6a631,AEO-SEO-598,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-shotgun-650-limited-edition-launched-top-7-highlights is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-shotgun-650-limited-edition-launched-top-7-highlights,[],1,"[""https://drivio.in/featured-stories/royal-enfield-shotgun-650-limited-edition-launched-top-7-highlights""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-shotgun-650-limited-edition-launched-top-7-highlights') == True
OPP-AEO-SEO-599,818b2ad94631149d,AEO-SEO-599,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/royal-enfield-super-meteor-650-value-for-money-proposition-explored is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/royal-enfield-super-meteor-650-value-for-money-proposition-explored,[],1,"[""https://drivio.in/featured-stories/royal-enfield-super-meteor-650-value-for-money-proposition-explored""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/royal-enfield-super-meteor-650-value-for-money-proposition-explored') == True
OPP-AEO-SEO-600,e1766b2a92734ff5,AEO-SEO-600,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/scooter-and-bike-tyre-pressure-guide-maximise-performance-save-fuel-ride-safe is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/scooter-and-bike-tyre-pressure-guide-maximise-performance-save-fuel-ride-safe,[],1,"[""https://drivio.in/featured-stories/scooter-and-bike-tyre-pressure-guide-maximise-performance-save-fuel-ride-safe""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/scooter-and-bike-tyre-pressure-guide-maximise-performance-save-fuel-ride-safe') == True
OPP-AEO-SEO-601,82790d13a628d827,AEO-SEO-601,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/rs-80k-budget-buy-the-ola-s1x-or-the-honda-activa is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/rs-80k-budget-buy-the-ola-s1x-or-the-honda-activa,[],1,"[""https://drivio.in/featured-stories/rs-80k-budget-buy-the-ola-s1x-or-the-honda-activa""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/rs-80k-budget-buy-the-ola-s1x-or-the-honda-activa') == True
OPP-AEO-SEO-602,7caa92b158eaa198,AEO-SEO-602,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/scooter-or-bike-tyre-marking-decoded-know-complete-details-here is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/scooter-or-bike-tyre-marking-decoded-know-complete-details-here,[],1,"[""https://drivio.in/featured-stories/scooter-or-bike-tyre-marking-decoded-know-complete-details-here""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/scooter-or-bike-tyre-marking-decoded-know-complete-details-here') == True
OPP-AEO-SEO-603,4d31e8ee194c3ff5,AEO-SEO-603,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/scooter-start-woes-7-troubleshooting-tips-for-young-two-wheeler-riders is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/scooter-start-woes-7-troubleshooting-tips-for-young-two-wheeler-riders,[],1,"[""https://drivio.in/featured-stories/scooter-start-woes-7-troubleshooting-tips-for-young-two-wheeler-riders""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/scooter-start-woes-7-troubleshooting-tips-for-young-two-wheeler-riders') == True
OPP-AEO-SEO-604,ae181e13d174b385,AEO-SEO-604,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/scramblers-hype-should-you-also-get-one is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/scramblers-hype-should-you-also-get-one,[],1,"[""https://drivio.in/featured-stories/scramblers-hype-should-you-also-get-one""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/scramblers-hype-should-you-also-get-one') == True
OPP-AEO-SEO-605,f2cb480ce298cac5,AEO-SEO-605,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/rs-150-lakh-budget-buy-new-or-used-bike is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/rs-150-lakh-budget-buy-new-or-used-bike,[],1,"[""https://drivio.in/featured-stories/rs-150-lakh-budget-buy-new-or-used-bike""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/rs-150-lakh-budget-buy-new-or-used-bike') == True
OPP-AEO-SEO-606,5d91ec4ad4e6a0d3,AEO-SEO-606,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/should-you-wait-for-a-better-ev-or-just-buy-petrol-now is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/should-you-wait-for-a-better-ev-or-just-buy-petrol-now,[],1,"[""https://drivio.in/featured-stories/should-you-wait-for-a-better-ev-or-just-buy-petrol-now""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/should-you-wait-for-a-better-ev-or-just-buy-petrol-now') == True
OPP-AEO-SEO-607,ecc3acc92d734cce,AEO-SEO-607,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/slip-grip-and-ride-away-10-must-follow-winter-bike-and-scooter-tyre-tips is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/slip-grip-and-ride-away-10-must-follow-winter-bike-and-scooter-tyre-tips,[],1,"[""https://drivio.in/featured-stories/slip-grip-and-ride-away-10-must-follow-winter-bike-and-scooter-tyre-tips""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/slip-grip-and-ride-away-10-must-follow-winter-bike-and-scooter-tyre-tips') == True
OPP-AEO-SEO-608,db65300d10389b81,AEO-SEO-608,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/should-you-buy-a-petrol-bike-before-delhis-2028-deadline-heres-the-real-math is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/should-you-buy-a-petrol-bike-before-delhis-2028-deadline-heres-the-real-math,[],1,"[""https://drivio.in/featured-stories/should-you-buy-a-petrol-bike-before-delhis-2028-deadline-heres-the-real-math""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/should-you-buy-a-petrol-bike-before-delhis-2028-deadline-heres-the-real-math') == True
OPP-AEO-SEO-609,802458b86636c03b,AEO-SEO-609,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/suzuki-2w-sales-august-2025-grow-872-yoy-access-burgman-gixxer is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/suzuki-2w-sales-august-2025-grow-872-yoy-access-burgman-gixxer,[],1,"[""https://drivio.in/featured-stories/suzuki-2w-sales-august-2025-grow-872-yoy-access-burgman-gixxer""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/suzuki-2w-sales-august-2025-grow-872-yoy-access-burgman-gixxer') == True
OPP-AEO-SEO-610,c574f6a120726df6,AEO-SEO-610,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/swap-your-old-ride-for-new-7-key-things-about-indias-first-ev-exchange-program is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/swap-your-old-ride-for-new-7-key-things-about-indias-first-ev-exchange-program,[],1,"[""https://drivio.in/featured-stories/swap-your-old-ride-for-new-7-key-things-about-indias-first-ev-exchange-program""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/swap-your-old-ride-for-new-7-key-things-about-indias-first-ev-exchange-program') == True
OPP-AEO-SEO-611,694e50ee3abf5d68,AEO-SEO-611,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/the-hidden-costs-of-400cc-ownership-synthetic-oil-brake-pads-and-tyres is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/the-hidden-costs-of-400cc-ownership-synthetic-oil-brake-pads-and-tyres,[],1,"[""https://drivio.in/featured-stories/the-hidden-costs-of-400cc-ownership-synthetic-oil-brake-pads-and-tyres""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/the-hidden-costs-of-400cc-ownership-synthetic-oil-brake-pads-and-tyres') == True
OPP-AEO-SEO-612,8862b1b00ab003b8,AEO-SEO-612,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/the-bmw-off-road-tech-most-indian-riders-dont-know-about is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/the-bmw-off-road-tech-most-indian-riders-dont-know-about,[],1,"[""https://drivio.in/featured-stories/the-bmw-off-road-tech-most-indian-riders-dont-know-about""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/the-bmw-off-road-tech-most-indian-riders-dont-know-about') == True
OPP-AEO-SEO-613,cf057b0e860d2109,AEO-SEO-613,crawl_20260923_234236,AEO,AEO answer extractability score for https://www.drivio.in/featured-stories/Hero Splendor Plus is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://www.drivio.in/featured-stories/Hero Splendor Plus,[],1,"[""https://www.drivio.in/featured-stories/Hero Splendor Plus""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://www.drivio.in/featured-stories/Hero Splendor Plus') == True
OPP-AEO-SEO-614,0e34704d6c125971,AEO-SEO-614,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/top-5-reveals-from-india-bike-week-2025-you-cant-miss is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/top-5-reveals-from-india-bike-week-2025-you-cant-miss,[],1,"[""https://drivio.in/featured-stories/top-5-reveals-from-india-bike-week-2025-you-cant-miss""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/top-5-reveals-from-india-bike-week-2025-you-cant-miss') == True
OPP-AEO-SEO-615,496b89458b86eb45,AEO-SEO-615,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/top-5-ways-to-enhance-your-two-wheeler-mileage is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/top-5-ways-to-enhance-your-two-wheeler-mileage,[],1,"[""https://drivio.in/featured-stories/top-5-ways-to-enhance-your-two-wheeler-mileage""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/top-5-ways-to-enhance-your-two-wheeler-mileage') == True
OPP-AEO-SEO-616,cf1e606a08fa7ed4,AEO-SEO-616,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/top-royal-enfield-hunter-350-accessories-for-customisation is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/top-royal-enfield-hunter-350-accessories-for-customisation,[],1,"[""https://drivio.in/featured-stories/top-royal-enfield-hunter-350-accessories-for-customisation""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/top-royal-enfield-hunter-350-accessories-for-customisation') == True
OPP-AEO-SEO-617,0b5fdc413dc86cc5,AEO-SEO-617,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/track-school-at-royal-enfield-a-place-where-performance-and-passion-collide is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/track-school-at-royal-enfield-a-place-where-performance-and-passion-collide,[],1,"[""https://drivio.in/featured-stories/track-school-at-royal-enfield-a-place-where-performance-and-passion-collide""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/track-school-at-royal-enfield-a-place-where-performance-and-passion-collide') == True
OPP-AEO-SEO-618,572150a4515db283,AEO-SEO-618,crawl_20260923_234236,AEO,AEO answer extractability score for https://drivio.in/featured-stories/top-selling-two-wheelers-india-august-2025-why-they-lead is 20.0/100. Missing concise definitions and Q&A formatting.,Content lacks extractable single-sentence factual answers required by AI search assistants and featured snippets.,Structuring core product FAQs into clear Q&A pairs with direct answer sentences increases probability of snippet extraction.,Add an explicit FAQ / summary section formatted with direct answers (under 45 words) preceding detailed explanations.,FAQ section on https://drivio.in/featured-stories/top-selling-two-wheelers-india-august-2025-why-they-lead,[],1,"[""https://drivio.in/featured-stories/top-selling-two-wheelers-india-august-2025-why-they-lead""]",Medium,High,S,50.6,"{""visibility"": 50.0, ""gap"": 75.0, ""page_importance"": 65.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 50.0, ""link_gap"": 30.0}",has_qa_section('https://drivio.in/featured-stories/top-selling-two-wheelers-india-august-2025-why-they-lead') == True
