id,crawl_id,page_url,schema_type,is_valid,raw_json,error_message
1655,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-electric-scooters-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1656,crawl_20260923_234236,https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1657,crawl_20260923_234236,https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1658,crawl_20260923_234236,https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1659,crawl_20260923_234236,https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1660,crawl_20260923_234236,https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1661,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1662,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1663,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1664,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1665,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-important-insights-about-the-brand-new-aprilia-rs-457,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1666,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1667,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1668,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1669,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1670,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-electric-scooters-with-swappable-batteries-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1671,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1672,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1673,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1674,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1675,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-electric-scooters-for-college-students,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1676,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1677,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1678,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1679,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1680,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-best-selling-scooters-in-december-2023,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1681,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1682,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1683,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1684,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1685,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-low-priced-faired-bikes-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1686,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1687,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1688,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1689,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1690,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-new-royal-enfield-motorcycles-confirmed-for-202627-from-bullet-650-to-interceptor-750,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1691,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1692,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1693,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1694,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1695,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-most-stylish-125cc-scooters-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1696,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-of-the-most-fuel-efficient-160cc-commuters-in-india,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1697,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-of-the-most-fuel-efficient-160cc-commuters-in-india,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1698,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-of-the-most-fuel-efficient-160cc-commuters-in-india,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1699,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-of-the-most-fuel-efficient-160cc-commuters-in-india,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1700,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-of-the-most-fuel-efficient-160cc-commuters-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1701,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-the-ather-450s-is-the-best-selling-ather-scooter-in-india,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1702,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-the-ather-450s-is-the-best-selling-ather-scooter-in-india,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1703,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-the-ather-450s-is-the-best-selling-ather-scooter-in-india,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1704,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-the-ather-450s-is-the-best-selling-ather-scooter-in-india,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1705,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-the-ather-450s-is-the-best-selling-ather-scooter-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1706,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1707,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1708,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1709,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1710,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-reasons-why-you-should-avoid-the-ktm-rc-125,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1711,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1712,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1713,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1714,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1715,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-things-you-should-definitely-know-about-the-ktm-rc-200,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1716,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1717,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1718,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1719,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1720,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-upcoming-bikes-set-to-thrill-you-with-their-performance,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1721,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1722,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1723,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1724,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1725,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-very-important-things-about-the-upcoming-ktm-390-adventure,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1726,crawl_20260923_234236,https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1727,crawl_20260923_234236,https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1728,crawl_20260923_234236,https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1729,crawl_20260923_234236,https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1730,crawl_20260923_234236,https://www.drivio.in/featured-stories/6-most-exciting-upcoming-scooters-in-india,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1731,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1732,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1733,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,ContactPoint,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1734,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,WebSite,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1735,crawl_20260923_234236,https://www.drivio.in/featured-stories/5-vital-tips-for-bike-riding-at-night,SearchAction,1,"{""@context"":""https://schema.org"",""@type"":""WebSite"",""@id"":""https://www.drivio.in/#website"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""inLanguage"":""en-IN"",""publisher"":{""@id"":""https://www.drivio.in/#",
1736,crawl_20260923_234236,https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one,Organization,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
1737,crawl_20260923_234236,https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one,ImageObject,1,"{""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://www.drivio.in/#organization"",""name"":""Drivio"",""url"":""https://www.drivio.in"",""description"":""Drivio is an automotive platform provid",
