opportunity_id,fingerprint,display_id,run_id,type,observation,diagnosis,hypothesis,action,implementation_location,affected_templates_json,affected_urls_count,sample_urls_json,opportunity_tier,confidence_tier,effort,priority_score,priority_factors_json,verification_spec
OPP-LINK-SEO-147,d81e150e931333da,LINK-SEO-147,crawl_20260923_234236,LINK,Target page https://www.drivio.in/scooters/keeway/sixties-300i has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/scooters/keeway/sixties-300i from source pages ['https://www.drivio.in/bikes/keeway', 'https://www.drivio.in/scooters'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/scooters/keeway/sixties-300i"", ""https://www.drivio.in/bikes/keeway"", ""https://www.drivio.in/scooters""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/scooters/keeway/sixties-300i') == True
OPP-LINK-SEO-148,0b305500a456fdde,LINK-SEO-148,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/keeway/vieste-300/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/keeway/vieste-300/reviews from source pages ['https://www.drivio.in/bikes/keeway', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/keeway/vieste-300/reviews"", ""https://www.drivio.in/bikes/keeway"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/keeway/vieste-300/reviews') == True
OPP-LINK-SEO-149,bfc4c3284ec80866,LINK-SEO-149,crawl_20260923_234236,LINK,Target page https://www.drivio.in/scooters/keeway/vieste-300 has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/scooters/keeway/vieste-300 from source pages ['https://www.drivio.in/bikes/keeway', 'https://www.drivio.in/scooters'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/scooters/keeway/vieste-300"", ""https://www.drivio.in/bikes/keeway"", ""https://www.drivio.in/scooters""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/scooters/keeway/vieste-300') == True
OPP-LINK-SEO-150,dacd8d94f1cdd578,LINK-SEO-150,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/pure-ev/eco-dryft/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/pure-ev/eco-dryft/reviews from source pages ['https://www.drivio.in/bikes/pure-ev', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/pure-ev/eco-dryft/reviews"", ""https://www.drivio.in/bikes/pure-ev"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/pure-ev/eco-dryft/reviews') == True
OPP-LINK-SEO-152,22c7a9851077e2be,LINK-SEO-152,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/pure-ev/eco-dryft has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/pure-ev/eco-dryft from source pages ['https://www.drivio.in/bikes/pure-ev', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/pure-ev/eco-dryft"", ""https://www.drivio.in/bikes/pure-ev"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/pure-ev/eco-dryft') == True
OPP-LINK-SEO-173,4a65a0d50cf7f73f,LINK-SEO-173,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/ducati/ducati-monster has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/ducati/ducati-monster from source pages ['https://www.drivio.in/bikes/ducati', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/ducati/ducati-monster"", ""https://www.drivio.in/bikes/ducati"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/ducati/ducati-monster') == True
OPP-LINK-SEO-205,ade9910bb9cdd9ba,LINK-SEO-205,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/kawasaki/kx-250-2022 has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/kawasaki/kx-250-2022 from source pages ['https://www.drivio.in/bikes/kawasaki', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/kawasaki/kx-250-2022"", ""https://www.drivio.in/bikes/kawasaki"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/kawasaki/kx-250-2022') == True
OPP-LINK-SEO-208,962c7f05c208ed6f,LINK-SEO-208,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bmw/c-400-gt has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bmw/c-400-gt from source pages ['https://www.drivio.in/bikes/bmw', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bmw/c-400-gt"", ""https://www.drivio.in/bikes/bmw"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bmw/c-400-gt') == True
OPP-LINK-SEO-212,8ab1be6e32691a22,LINK-SEO-212,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/revolt/rv400 has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/revolt/rv400 from source pages ['https://www.drivio.in/bikes/revolt', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/revolt/rv400"", ""https://www.drivio.in/bikes/revolt"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/revolt/rv400') == True
OPP-LINK-SEO-213,048e89d35baf5e12,LINK-SEO-213,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/revolt/rv400/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/revolt/rv400/reviews from source pages ['https://www.drivio.in/bikes/revolt', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/revolt/rv400/reviews"", ""https://www.drivio.in/bikes/revolt"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/revolt/rv400/reviews') == True
OPP-LINK-SEO-214,1f2f3b4ae7059876,LINK-SEO-214,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bmw/bmw-m-1000-r has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bmw/bmw-m-1000-r from source pages ['https://www.drivio.in/bikes/bmw', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bmw/bmw-m-1000-r"", ""https://www.drivio.in/bikes/bmw"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bmw/bmw-m-1000-r') == True
OPP-LINK-SEO-215,23045dcf4bd67b56,LINK-SEO-215,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bmw/bmw-m-1000-r/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bmw/bmw-m-1000-r/reviews from source pages ['https://www.drivio.in/bikes/bmw', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bmw/bmw-m-1000-r/reviews"", ""https://www.drivio.in/bikes/bmw"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bmw/bmw-m-1000-r/reviews') == True
OPP-LINK-SEO-216,5daafecd112f71e8,LINK-SEO-216,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bmw/f-900-xr/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bmw/f-900-xr/reviews from source pages ['https://www.drivio.in/bikes/bmw', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bmw/f-900-xr/reviews"", ""https://www.drivio.in/bikes/bmw"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bmw/f-900-xr/reviews') == True
OPP-LINK-SEO-217,86e31f510c0ad8cc,LINK-SEO-217,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/ather-energy/450x has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/ather-energy/450x from source pages ['https://www.drivio.in/bikes/ather-energy', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/ather-energy/450x"", ""https://www.drivio.in/bikes/ather-energy"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/ather-energy/450x') == True
OPP-LINK-SEO-218,671cae10951fa49b,LINK-SEO-218,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/aprilia/sxr-125/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/aprilia/sxr-125/reviews from source pages ['https://www.drivio.in/bikes/aprilia', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/aprilia/sxr-125/reviews"", ""https://www.drivio.in/bikes/aprilia"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/aprilia/sxr-125/reviews') == True
OPP-LINK-SEO-219,0424bcdbb3d0014e,LINK-SEO-219,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/aprilia/sxr-125 has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/aprilia/sxr-125 from source pages ['https://www.drivio.in/bikes/aprilia', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/aprilia/sxr-125"", ""https://www.drivio.in/bikes/aprilia"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/aprilia/sxr-125') == True
OPP-LINK-SEO-220,9350446f2b25f412,LINK-SEO-220,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/ather-energy/450x/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/ather-energy/450x/reviews from source pages ['https://www.drivio.in/bikes/ather-energy', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/ather-energy/450x/reviews"", ""https://www.drivio.in/bikes/ather-energy"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/ather-energy/450x/reviews') == True
OPP-LINK-SEO-221,d01945620634c361,LINK-SEO-221,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/ola-electric/s1-pro/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/ola-electric/s1-pro/reviews from source pages ['https://www.drivio.in/bikes/ola-electric', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/ola-electric/s1-pro/reviews"", ""https://www.drivio.in/bikes/ola-electric"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/ola-electric/s1-pro/reviews') == True
OPP-LINK-SEO-222,9d09eec9a80bf07a,LINK-SEO-222,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/ola-electric/s1-pro has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/ola-electric/s1-pro from source pages ['https://www.drivio.in/bikes/ola-electric', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/ola-electric/s1-pro"", ""https://www.drivio.in/bikes/ola-electric"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/ola-electric/s1-pro') == True
OPP-LINK-SEO-229,1f2a82df0a93b40b,LINK-SEO-229,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/aprilia/sr-160-bs6/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/aprilia/sr-160-bs6/reviews from source pages ['https://www.drivio.in/bikes/aprilia', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/aprilia/sr-160-bs6/reviews"", ""https://www.drivio.in/bikes/aprilia"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/aprilia/sr-160-bs6/reviews') == True
OPP-LINK-SEO-232,23d34a5b5f844f4c,LINK-SEO-232,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/okinawa/ipraise/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/okinawa/ipraise/reviews from source pages ['https://www.drivio.in/bikes/okinawa', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/okinawa/ipraise/reviews"", ""https://www.drivio.in/bikes/okinawa"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/okinawa/ipraise/reviews') == True
OPP-LINK-SEO-233,044afdad08a80cf8,LINK-SEO-233,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/okinawa/ipraise has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/okinawa/ipraise from source pages ['https://www.drivio.in/bikes/okinawa', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/okinawa/ipraise"", ""https://www.drivio.in/bikes/okinawa"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/okinawa/ipraise') == True
OPP-LINK-SEO-254,bd6af5f64e803d33,LINK-SEO-254,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/enigma/enigma-ambier/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/enigma/enigma-ambier/reviews from source pages ['https://www.drivio.in/bikes/enigma', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/enigma/enigma-ambier/reviews"", ""https://www.drivio.in/bikes/enigma"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/enigma/enigma-ambier/reviews') == True
OPP-LINK-SEO-255,3a18fa1c55fc0a4b,LINK-SEO-255,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/enigma/enigma-ambier has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/enigma/enigma-ambier from source pages ['https://www.drivio.in/bikes/enigma', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/enigma/enigma-ambier"", ""https://www.drivio.in/bikes/enigma"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/enigma/enigma-ambier') == True
OPP-LINK-SEO-262,1e53c3b669fefaff,LINK-SEO-262,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bajaj/bajaj-pulsar-n150/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bajaj/bajaj-pulsar-n150/reviews from source pages ['https://www.drivio.in/bikes/bajaj', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bajaj/bajaj-pulsar-n150/reviews"", ""https://www.drivio.in/bikes/bajaj"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bajaj/bajaj-pulsar-n150/reviews') == True
OPP-LINK-SEO-263,ffc228b6bb893595,LINK-SEO-263,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bajaj/freedom/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bajaj/freedom/reviews from source pages ['https://www.drivio.in/bikes/bajaj', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bajaj/freedom/reviews"", ""https://www.drivio.in/bikes/bajaj"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bajaj/freedom/reviews') == True
OPP-LINK-SEO-271,5c038cc149e7e5db,LINK-SEO-271,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/bajaj/pulsar-ns400z has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/bajaj/pulsar-ns400z from source pages ['https://www.drivio.in/bikes/bajaj', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/bajaj/pulsar-ns400z"", ""https://www.drivio.in/bikes/bajaj"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/bajaj/pulsar-ns400z') == True
OPP-LINK-SEO-272,866f8bc3ea48ece4,LINK-SEO-272,crawl_20260923_234236,LINK,Target page https://www.drivio.in/bikes/kawasaki/klx-110/reviews has 2 high-relevance inbound internal link injection candidates.,Target page receives insufficient internal link equity relative to its commercial or topical relevance.,Injecting 2 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.,"Add contextual internal links to https://www.drivio.in/bikes/kawasaki/klx-110/reviews from source pages ['https://www.drivio.in/bikes/kawasaki', 'https://www.drivio.in/bikes'] with candidate anchors [None, None].",Source article / category body content,[],1,"[""https://www.drivio.in/bikes/kawasaki/klx-110/reviews"", ""https://www.drivio.in/bikes/kawasaki"", ""https://www.drivio.in/bikes""]",Medium,High,S,54.1,"{""visibility"": 60.0, ""gap"": 70.0, ""page_importance"": 75.0, ""template_scope"": 30.0, ""technical_severity"": 30.0, ""ctr_headroom"": 40.0, ""link_gap"": 50.0}",inbound_link_exists('https://www.drivio.in/bikes/kawasaki/klx-110/reviews') == True
