work_order_id,fingerprint,display_id,run_id,order_type,priority,scope,title,problem,evidence_json,required_change,acceptance_criteria,verify_spec,file_locations_json
WO-SEOJEV-ENG-433,3821db93a9c31714,SEOJEV-ENG-433,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-433] Add contextual internal links to https://www.drivio.in/bikes/joy-e-bike/thunderb...,"Target page https://www.drivio.in/bikes/joy-e-bike/thunderbolt has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-339"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/joy-e-bike/thunderbolt"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/joy-e-bike/thunderbolt from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/joy-e-bike/thunderbolt') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/joy-e-bike/thunderbolt, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/joy-e-bike/thunderbolt') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-434,4d5f4ca4122d1047,SEOJEV-ENG-434,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-434] Add contextual internal links to https://www.drivio.in/bikes/joy-e-bike/hurrican...,"Target page https://www.drivio.in/bikes/joy-e-bike/hurricane has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-342"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/joy-e-bike/hurricane"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/joy-e-bike/hurricane from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/joy-e-bike/hurricane') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/joy-e-bike/hurricane, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/joy-e-bike/hurricane') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-435,7dbbc6cd93f300b7,SEOJEV-ENG-435,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-435] Add contextual internal links to https://www.drivio.in/bikes/shema-e-vehicle/she...,"Target page https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-347"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-436,58402dfed179ce7c,SEOJEV-ENG-436,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-436] Add contextual internal links to https://www.drivio.in/bikes/shema-e-vehicle/she...,"Target page https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-348"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/shema-e-vehicle/shema-eagle') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-437,28f4ba5bcbec9ba4,SEOJEV-ENG-437,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-437] Add contextual internal links to https://www.drivio.in/bikes/srivaru-motors/pran...,"Target page https://www.drivio.in/bikes/srivaru-motors/prana/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-349"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/srivaru-motors/prana/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/srivaru-motors/prana/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/srivaru-motors/prana/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/srivaru-motors/prana/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/srivaru-motors/prana/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-438,78145099fc492a62,SEOJEV-ENG-438,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-438] Add contextual internal links to https://www.drivio.in/electric-vehicles/joy-e-b...,"Target page https://www.drivio.in/electric-vehicles/joy-e-bike/wolf has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-350"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/joy-e-bike/wolf"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/joy-e-bike/wolf from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/joy-e-bike/wolf') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/joy-e-bike/wolf, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/joy-e-bike/wolf') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-439,f236c7d3e94af5fd,SEOJEV-ENG-439,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-439] Add contextual internal links to https://www.drivio.in/bikes/srivaru-motors/pran...,"Target page https://www.drivio.in/bikes/srivaru-motors/prana has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-351"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/srivaru-motors/prana"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/srivaru-motors/prana from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/srivaru-motors/prana') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/srivaru-motors/prana, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/srivaru-motors/prana') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-440,14187d2495ad6fcc,SEOJEV-ENG-440,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-440] Add contextual internal links to https://www.drivio.in/bikes/okaya-electric/okay...,"Target page https://www.drivio.in/bikes/okaya-electric/okaya-faast/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-352"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/okaya-electric/okaya-faast/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/okaya-electric/okaya-faast/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/okaya-electric/okaya-faast/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/okaya-electric/okaya-faast/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/okaya-electric/okaya-faast/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-441,f85f4e27835043d3,SEOJEV-ENG-441,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-441] Add contextual internal links to https://www.drivio.in/bikes/evtric-motors/evtri...,"Target page https://www.drivio.in/bikes/evtric-motors/evtric-ride/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-353"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/evtric-motors/evtric-ride/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/evtric-motors/evtric-ride/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/evtric-motors/evtric-ride/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/evtric-motors/evtric-ride/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/evtric-motors/evtric-ride/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-442,726de689e7b32fd0,SEOJEV-ENG-442,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-442] Add contextual internal links to https://www.drivio.in/bikes/evtric-motors/evtri...,"Target page https://www.drivio.in/bikes/evtric-motors/evtric-ride has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-354"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/evtric-motors/evtric-ride"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/evtric-motors/evtric-ride from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/evtric-motors/evtric-ride') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/evtric-motors/evtric-ride, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/evtric-motors/evtric-ride') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-443,83552a98bff5754a,SEOJEV-ENG-443,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-443] Add contextual internal links to https://www.drivio.in/bikes/okaya-electric/okay...,"Target page https://www.drivio.in/bikes/okaya-electric/okaya-faast has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-355"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/okaya-electric/okaya-faast"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/okaya-electric/okaya-faast from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/okaya-electric/okaya-faast') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/okaya-electric/okaya-faast, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/okaya-electric/okaya-faast') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-444,5edaf0b2a36cce49,SEOJEV-ENG-444,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-444] Add contextual internal links to https://www.drivio.in/bikes/nij-automotive/acce...,"Target page https://www.drivio.in/bikes/nij-automotive/accelero-plus/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-356"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/nij-automotive/accelero-plus/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/nij-automotive/accelero-plus/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/nij-automotive/accelero-plus/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/nij-automotive/accelero-plus/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/nij-automotive/accelero-plus/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-445,c6644e7b7369cb2b,SEOJEV-ENG-445,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-445] Add contextual internal links to https://www.drivio.in/bikes/nij-automotive/acce...,"Target page https://www.drivio.in/bikes/nij-automotive/accelero-plus has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-359"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/nij-automotive/accelero-plus"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/nij-automotive/accelero-plus from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/nij-automotive/accelero-plus') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/nij-automotive/accelero-plus, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/nij-automotive/accelero-plus') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-446,70d94b7bebcd82dd,SEOJEV-ENG-446,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-446] Add contextual internal links to https://www.drivio.in/bikes/piaggio/vespa-150/r...,"Target page https://www.drivio.in/bikes/piaggio/vespa-150/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-362"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/piaggio/vespa-150/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/piaggio/vespa-150/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/piaggio/vespa-150/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/piaggio/vespa-150/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/piaggio/vespa-150/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-447,37d8e211b68f3466,SEOJEV-ENG-447,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-447] Add contextual internal links to https://www.drivio.in/bikes/sokudo/select-22/re...,"Target page https://www.drivio.in/bikes/sokudo/select-22/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-364"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/sokudo/select-22/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/sokudo/select-22/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/sokudo/select-22/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/sokudo/select-22/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/sokudo/select-22/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-448,f0cded68addb59e4,SEOJEV-ENG-448,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-448] Add contextual internal links to https://www.drivio.in/bikes/piaggio/vespa-150 f...,"Target page https://www.drivio.in/bikes/piaggio/vespa-150 has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-365"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/piaggio/vespa-150"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/piaggio/vespa-150 from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/piaggio/vespa-150') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/piaggio/vespa-150, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/piaggio/vespa-150') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-449,a9f79bace11ca41e,SEOJEV-ENG-449,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-449] Add contextual internal links to https://www.drivio.in/bikes/sokudo/select-22 fr...,"Target page https://www.drivio.in/bikes/sokudo/select-22 has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-367"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/sokudo/select-22"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/sokudo/select-22 from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/sokudo/select-22') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/sokudo/select-22, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/sokudo/select-22') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-450,cf2a26e45fe27ce6,SEOJEV-ENG-450,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-450] Add contextual internal links to https://www.drivio.in/bikes/vespa/primavera/rev...,"Target page https://www.drivio.in/bikes/vespa/primavera/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-368"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/vespa/primavera/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/vespa/primavera/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/vespa/primavera/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/vespa/primavera/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/vespa/primavera/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-451,4161411b55c38b09,SEOJEV-ENG-451,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-451] Add contextual internal links to https://www.drivio.in/bikes/vespa/electric-scoo...,"Target page https://www.drivio.in/bikes/vespa/electric-scooter/reviews has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-369"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/vespa/electric-scooter/reviews"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/vespa/electric-scooter/reviews from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/vespa/electric-scooter/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/vespa/electric-scooter/reviews, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/vespa/electric-scooter/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-452,a9caac67b031dade,SEOJEV-ENG-452,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-452] Add contextual internal links to https://www.drivio.in/bikes/vespa/primavera fro...,"Target page https://www.drivio.in/bikes/vespa/primavera has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-370"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/vespa/primavera"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/vespa/primavera from source pages ['https://www.drivio.in/bikes'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/vespa/primavera') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/vespa/primavera, https://www.drivio.in/bikes.",inbound_link_exists('https://www.drivio.in/bikes/vespa/primavera') == True,"[""Source article / category body content""]"
