url,schema_types,is_valid
https://drivio.in/featured-stories/bajaj-sales-breakup-july-2025-pulsar-chetak-dominar-and-avenger-figures,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/best-bike-for-swiggy-zomato-delivery-2026-fuel-and-cost-guide,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/best-two-wheelers-for-low-cibil-score-buyers-easy-approval-picks,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/booked-the-triumph-speed-400-you-really-should-read-this-first,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/bharat-mobility-global-expo-2025-indias-road-to-a-greener-and-smarter-two-wheeler-future,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/charge-up-the-future-9-electrifying-highlights-of-the-simple-dot-one-electric-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/bs6-norms-and-their-impact-on-the-two-wheeler-industry,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/check-out-the-2024-royal-enfield-himalayan-450-accessories-list-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/e20-petrol-pros-what-20-ethanol-fuel-actually-means-for-indian-riders,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/delhi-ev-policy-2026-petrol-two-wheeler-registration-banned-from-april-2028-full-breakdown,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/cruising-to-the-top-10-highest-selling-two-wheelers-innovember-2023,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ducati-desmo450-mx-revolutionary-entry-into-the-motocross-world,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/e20-petrol-cons-the-real-downsides-indian-riders-arent-being-told,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/eblufeo-electric-scooter-launched-at-rs-99-999-complete-details-of-the-family-electric-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/electric-scooter-monsoon-survival-guide-can-an-ip67-ev-survive-a-mumbai-flood,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/electric-two-wheelers-catching-fire-why-whats-the-solution,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ev-scooter-catches-fire-what-actually-happens-and-is-it-more-dangerous-than-petrol,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/expected-reveals-at-eicma-2025-the-biggest-motorcycle-launches,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/family-electric-scooter-choose-the-one-thats-perfect-for-you,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/festive-year-end-discounts-on-two-wheelers,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/five-honda-two-wheelers-we-wish-would-come-to-india-but-probably-wont,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/from-petrol-to-electric-delhis-bold-move-for-cleaner-air-and-sustainable-transport,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/get-this-kawasaki-bike-with-just-a-rs-30-000-down-payment,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/factors-to-consider-while-buying-a-new-tyre-for-your-two-wheeler,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/gogoro-crossover-electric-scooter-production-begins-know-every-detail,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/harley-davidson-x210-all-expected-things-smallest-harley-may-get-when-launched,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/heres-the-is-the-quickest-160cc-bike-to-accelerate-and-brake,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/heres-how-the-harley-davidson-x440s-test-ride-experience-was-for-an-enthusiast,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-is-launching-the-karizma-xmr-250-this-month-and-its-priced-to-kill-the-dominar-250,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-two-wheeler-are-all-set-to-get-more-expensive-next-month,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-motocorp-leads-february-2025-sales-125cc-motorcycle-market-breakdown-and-insights,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-electric-optima-heres-what-the-reliable-masses-favourite-e-scooter-has-to-offer,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-passion-plus-is-coming-back,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-motocorp-at-auto-expo-2025-a-new-era-of-innovation-and-performance,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-vida-vx2-electric-scooter-india-2025-price-features-and-baas-details,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-xoom-160-what-to-expect-from-the-adv-like-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-xtreme-125r-launched-top-10-highlights-to-watch-out-for,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hero-xpulse-421-the-wait-that-matters-for-adv-fans,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/honda-2w-sales-august-2025-records-4-mom-growth,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/honda-activa-6g-5-other-alternatives-to-consider-instead,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/honda-activa-electric-expected-price-features-and-more,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/honda-activa-electric-scooter-launch-price-and-other-details-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/honda-xl750-transalp-launched-top-7-highlights,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/honda-and-royal-enfield-sales-report-april-2025-a-detailed-analysis,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/how-to-increase-bike-mileage-best-tips-to-improve-motorcycle-fuel-efficiency,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/india-specific-launches-at-eicma-2023,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/india-two-wheeler-sales-february-2026-hero-honda-and-the-great-ev-surge,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/hybrid-two-wheelers-are-coming-to-india-and-the-pure-ev-scooter-has-a-real-fight-on-its-hands,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/is-the-ola-s1x-now-a-promising-alternative-to-honda-activa,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/is-a-15-lakh-motorcycle-worth-it-over-a-90k-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/kawasaki-ninja-h2-hy-se-7-key-aspects-to-know-about-hydrogen-powered-silent-speed,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/kawasaki-levels-up-the-new-ninja-500-roars-into-india,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/kabira-km3000-and-km4000-mark-ii-all-you-need-to-know,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/june-2025-two-wheeler-launches-a-wave-of-new-rides-hits-the-streets,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/know-how-buying-a-two-wheeler-can-be-of-great-help-during-daily-commute,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/kinetic-green-zulu-electric-scooter-7-must-know-aspects,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/kawasaki-w175-5-things-you-should-know-about-the-retro-bike,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/launching-soon-what-to-expect-from-the-upcoming-royal-enfield-himalayan-450,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/massive-discounts-on-harley-davidson-pan-america-1250-special-sportster-s-and-nightster-but-theres-acatch,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/monsoon-2026-the-complete-two-wheeler-buying-and-riding-guide-for-indian-roads,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/monsoon-is-here-know-the-two-wheeler-maintenance-tips,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/monsoon-riding-5-tips-for-you-your-vehicle-and-your-tyres,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://www.drivio.in/featured-stories/Hero Glamour,[],1
https://www.drivio.in/featured-stories/drivio.in/yamaha/r15-v4,[],1
https://drivio.in/featured-stories/new-ather-apex-450-bookings-open-key-details-to-know-before-launch,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/navigating-indias-roads-a-comprehensive-guide-to-two-wheelerroad-rules,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/norton-atlas-british-engineering-meets-modern-adventure,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ola-electric-scooter-maintenance-costs-detailed,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/orxa-mantis-electric-bike-check-out-the-top-10-key-aspects,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ola-scooter-festive-offers-2023,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/own-a-royal-enfield-bike-with-a-rs-4-999-down-payment,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/planning-to-buy-new-motorcycle-scooter-this-festive-season-buy-like-a-pro-with-these-tips,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/plug-into-excitement-top-5-details-about-the-gogoro-cross-over-gx250-electric-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/petrol-bike-or-electric-scooter-smarter-first-buy,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ongoing-offers-on-2023-honda-activa-6g-check-all-the-benefits-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/pure-ev-epluto-7g-max-here-are-top-10-practical-stand-out-highlights,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/powering-the-future-hero-eddy-electric-scooter-at-rs-72-000-brings-joy-and-style-to-young-india,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/revolt-rv400-first-ride-review,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/revolt-rv400-brz-top-10-highlights-to-know-about-the-affordable-electric-bike,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ready-to-go-electric-dont-miss-these-5-crucial-tips-for-choosing-your-first-bike-or-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/ride-with-confidence-ultimate-guide-for-first-time-scooter-and-bike-riders,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/review-2023-royal-enfield-classic-350-the-old-school-retro-essence-rejuvenised,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-bullet-650-india-launch-expected-june-2026-at-rs-340-lakh-everything-we-know,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-classic-350-accessories-detailed,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-bullet-350-over-the-years-since-inception,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-sales-aug-2025-highest-ever-at-92-950-units,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-hunter-450-all-you-need-to-know-about-it,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-roadster-450-a-look-at-the-soon-to-launched-neo-retro-roadster,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-super-meteor-650-heres-the-waiting-period-list,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-shotgun-650-launch-impending-check-the-must-know-details-before-launch,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-introduces-used-re-bike-platform-reown,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-super-meteor-650-accessories-list-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-shotgun-650-limited-edition-launched-top-7-highlights,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/royal-enfield-super-meteor-650-value-for-money-proposition-explored,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/scooter-and-bike-tyre-pressure-guide-maximise-performance-save-fuel-ride-safe,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/rs-80k-budget-buy-the-ola-s1x-or-the-honda-activa,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/scooter-or-bike-tyre-marking-decoded-know-complete-details-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/scooter-start-woes-7-troubleshooting-tips-for-young-two-wheeler-riders,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/scramblers-hype-should-you-also-get-one,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/rs-150-lakh-budget-buy-new-or-used-bike,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/should-you-wait-for-a-better-ev-or-just-buy-petrol-now,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/slip-grip-and-ride-away-10-must-follow-winter-bike-and-scooter-tyre-tips,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/should-you-buy-a-petrol-bike-before-delhis-2028-deadline-heres-the-real-math,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/suzuki-2w-sales-august-2025-grow-872-yoy-access-burgman-gixxer,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/swap-your-old-ride-for-new-7-key-things-about-indias-first-ev-exchange-program,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/the-hidden-costs-of-400cc-ownership-synthetic-oil-brake-pads-and-tyres,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/the-bmw-off-road-tech-most-indian-riders-dont-know-about,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://www.drivio.in/featured-stories/Hero Splendor Plus,[],1
https://drivio.in/featured-stories/top-5-reveals-from-india-bike-week-2025-you-cant-miss,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/top-5-ways-to-enhance-your-two-wheeler-mileage,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/top-royal-enfield-hunter-350-accessories-for-customisation,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/track-school-at-royal-enfield-a-place-where-performance-and-passion-collide,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/top-selling-two-wheelers-india-august-2025-why-they-lead,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/triumph-scrambler-400-xc-india-launch-imminent-more-off-road-ready-with-tubeless-spokes-and-new-features,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/triumph-thruxton-400-spotted-testing-our-top-5-observations,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/triumph-speed-400-6-cons-to-watch-out-for,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/tubeless-tyre-puncture-repair-step-by-step-guide-for-two-wheelers,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/tyre-upsize-pros-and-cons-of-installing-wider-tyres-on-your-motorcycle,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/unleash-your-wanderlust-7-unbeatable-reasons-to-choose-an-adventure-bike-for-touring,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/upcoming-ampere-nxg-e-scooter-all-details-before-launch-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/updated-yamaha-fz-fi-v4-whats-new,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/upcoming-royal-enfield-himalayan-450-all-you-need-to-know-about-it,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/upcoming-royal-enfield-bullet-650-most-important-things-to-know,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/upcoming-kinetic-e-luna-an-electric-moped-for-personal-and-business-needs,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/updated-2023-hero-karizma-xmr-5-things-you-must-know,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/what-happens-when-your-ev-scooter-battery-dies-after-warranty-real-repair-costs-explained,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/whats-special-about-the-triumph-scrambler-400x,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/weekly-news-wrapup-tork-e-scooter-spied-royal-enfield-guerilla-450-trademarked-triumph-speed-400-discounts-and-more,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/vida-v1-festive-offers-and-deals-get-cash-discount-exchange-bonus-and-more,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/winter-fog-and-bike-safety-on-north-india-highways,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/weekly-news-wrap-up-bajaj-ather-hero-and-others-made-to-the-top-news,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/yamaha-fascino-125-fi-hybrid-review-fast-good-looking-and-every-bit-practical,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/featured-stories/yamaha-r3-and-mt-03-india-launch-soon-heres-what-to-expect,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-hero-xtreme-160r-incoming,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-honda-livo-launched-priced-between-rs-78-500-rs-82-500,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-bajaj-pulsar-ns200-teaser-will-receive-inverted-fork-and-dual-channel-abs-equipment,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-bajaj-pulsar-ns200-launched-at-rs-1-47-347,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-ktm-390-adventure-launched-becomes-more-off-road-oriented,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-royal-enfield-moto-verse-to-take-place-from-24-26-november-2023-details-here,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-ktm-390-duke-will-have-adjustable-suspension,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-honda-unicorn-launched-with-obd-2-compliant-engine,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-kawasaki-w175-retro-classic-unveiling-soon,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2024-bajaj-pulsar-n250-launched-at-rs-150-lakh-gets-new-features-mechanical-tweaks,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2023-okhi-90-e-scooter-from-okinawa-launched-at-rs-186-lakh,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-bmw-s-1000-r-launched-at-1990-lakh-170-hp-hyper-naked-power,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2024-suzuki-access-125-spotted-testing,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2024-yamaha-fz-x-yamaha-r15-v4-introduced,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-honda-activa-125-launched-price-features,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-honda-adv-350-revealed-key-updates-explained,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-hero-passion-plus-launched-at-81-651-now-obd-2b-compliant,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-new-yezdi-adventure-launched-india-price-215l-new-design,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-keeway-rr300-launched-sportbike-under-2-lakh,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
https://drivio.in/news/2025-simple-one-indias-longest-range-and-affordable-ev-scooter,"[""ContactPoint"", ""ImageObject"", ""Organization"", ""SearchAction"", ""WebSite""]",1
