url,page_type,template,brand,model,variant,price_str,ex_showroom_price,on_road_price,emi_str,specs,variants_list,colors_list,features_list,pros_list,cons_list,faq_items,has_reviews,has_video,has_comparison,has_alternatives,breadcrumbs,coverage_score_pct,present_content_sections,missing_content_sections,entity_consistency_ok,entity_contradictions,primary_intent,secondary_intents
https://www.drivio.in/electric-vehicles/tvs/tvs-x,model,tpl_comparison_electric-vehicles_3seg,Tvs,TVS X,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Electric Vehicles', 'Tvs', 'Tvs X']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/tvs-x/reviews,model,tpl_comparison_bikes_4seg,Tvs,Tvs X,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Tvs X', 'Reviews']",17.6,"['comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/tvs-x,model,tpl_comparison_bikes_3seg,Tvs,Tvs X,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Tvs X']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/iqube/reviews,model,tpl_comparison_bikes_4seg,Tvs,Iqube,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Tvs', 'Iqube', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",False,"[""Brand 'Tvs' identified in URL path but omitted from Title/H1.""]",comparison,['review']
https://www.drivio.in/bikes/tvs/iqube,model,tpl_comparison_bikes_3seg,Tvs,Iqube,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Iqube']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/sport/reviews,model,tpl_comparison_bikes_4seg,Tvs,Sport,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Sport', 'Reviews']",23.5,"['comparison', 'emi', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/sport,model,tpl_comparison_bikes_3seg,Tvs,Sport,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Sport']",17.6,"['comparison', 'emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/ronin/reviews,model,tpl_comparison_bikes_4seg,Tvs,Ronin,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Ronin', 'Reviews']",23.5,"['power', 'comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/ronin,model,tpl_comparison_bikes_3seg,Tvs,Ronin,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Ronin']",17.6,"['power', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/radeon,model,tpl_comparison_bikes_3seg,Tvs,Radeon,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Radeon']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/radeon/reviews,model,tpl_comparison_bikes_4seg,Tvs,Radeon,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Radeon', 'Reviews']",17.6,"['comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/star-city-plus/reviews,model,tpl_comparison_bikes_4seg,Tvs,Star City Plus,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Star City Plus', 'Reviews']",17.6,"['comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/star-city-plus,model,tpl_comparison_bikes_3seg,Tvs,Star City Plus,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Star City Plus']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/apache-rtr-160-4v,model,tpl_comparison_bikes_3seg,Tvs,Apache Rtr 160 4V,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Apache Rtr 160 4V']",17.6,"['power', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/apache-rtr-160-4v/reviews,model,tpl_comparison_bikes_4seg,Tvs,Apache Rtr 160 4V,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Apache Rtr 160 4V', 'Reviews']",23.5,"['power', 'comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/scooty-pep-plus/reviews,model,tpl_comparison_bikes_4seg,Tvs,Scooty Pep Plus,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Scooty Pep Plus', 'Reviews']",35.3,"['price', 'specifications', 'features', 'comparison', 'images', 'reviews']","['on_road_price', 'variants', 'mileage', 'engine', 'power', 'torque', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],pricing,"['specification', 'review']"
https://www.drivio.in/bikes/tvs/scooty-pep-plus,model,tpl_comparison_bikes_3seg,Tvs,Scooty Pep Plus,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Scooty Pep Plus']",29.4,"['price', 'specifications', 'features', 'comparison', 'images']","['on_road_price', 'variants', 'mileage', 'engine', 'power', 'torque', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],pricing,['specification']
https://www.drivio.in/bikes/tvs/tvs-apache-rtr-310/reviews,model,tpl_comparison_bikes_4seg,Tvs,Tvs Apache Rtr 310,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Tvs Apache Rtr 310', 'Reviews']",23.5,"['power', 'comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",False,"[""Brand 'Tvs' identified in URL path but omitted from Title/H1.""]",comparison,['review']
https://www.drivio.in/bikes/tvs/tvs-apache-rtr-310,model,tpl_comparison_bikes_3seg,Tvs,Tvs Apache Rtr 310,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Tvs Apache Rtr 310']",17.6,"['power', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/electric-vehicles/tvs/iqube,model,tpl_comparison_electric-vehicles_3seg,Tvs,TVS iQube,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Electric Vehicles', 'Tvs', 'Iqube']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/scooty-zest,model,tpl_comparison_bikes_3seg,Tvs,Scooty Zest,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Scooty Zest']",29.4,"['mileage', 'power', 'features', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'engine', 'torque', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],mileage,['specification']
https://www.drivio.in/bikes/tvs/apache-rtr-180,model,tpl_comparison_bikes_3seg,Tvs,Apache Rtr 180,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Apache Rtr 180']",17.6,"['power', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/apache-rtr-200-4v,model,tpl_comparison_bikes_3seg,Tvs,Apache Rtr 200 4V,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Apache Rtr 200 4V']",17.6,"['power', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/apache-rr-310,model,tpl_comparison_bikes_3seg,Tvs,Apache Rr 310,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Apache Rr 310']",11.8,"['comparison', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/xl100/reviews,model,tpl_comparison_bikes_4seg,Tvs,Xl100,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Xl100', 'Reviews']",23.5,"['comparison', 'emi', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/scooty-zest/reviews,model,tpl_comparison_bikes_4seg,Tvs,Scooty Zest,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Scooty Zest', 'Reviews']",35.3,"['mileage', 'power', 'features', 'comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'engine', 'torque', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],mileage,"['specification', 'review']"
https://www.drivio.in/bikes/tvs/xl100,model,tpl_comparison_bikes_3seg,Tvs,Xl100,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Xl100']",17.6,"['comparison', 'emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/bikes/tvs/apache-rtr-200-4v/reviews,model,tpl_comparison_bikes_4seg,Tvs,Apache Rtr 200 4V,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,True,True,"['Home', 'Bikes', 'Tvs', 'Apache Rtr 200 4V', 'Reviews']",23.5,"['power', 'comparison', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'emi', 'faqs']",True,[],comparison,['review']
https://www.drivio.in/bikes/tvs/ntorq-150,model,tpl_comparison_bikes_3seg,Tvs,Ntorq 150,,,,,,"{'mileage': None, 'engine_cc': '150 cc', 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],['Digital Console'],[],['Reported cons section present in page text.'],[],False,False,True,True,"['Home', 'Bikes', 'Tvs', 'Ntorq 150']",41.2,"['specifications', 'engine', 'power', 'features', 'cons', 'comparison', 'images']","['price', 'on_road_price', 'variants', 'mileage', 'torque', 'colors', 'pros', 'emi', 'faqs', 'reviews']",True,[],comparison,[]
https://www.drivio.in/aprilia/rs-457,model,tpl_listing_aprilia_2seg,Aprilia,Rs 457,,₹457,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Rs 457']",29.4,"['price', 'variants', 'mileage', 'colors', 'images']","['on_road_price', 'specifications', 'engine', 'power', 'torque', 'features', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],pricing,['variant']
https://www.drivio.in/aprilia/rs-660,model,tpl_listing_aprilia_2seg,Aprilia,Rs 660,,₹660,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Rs 660']",11.8,"['price', 'images']","['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/aprilia/rsv4,model,tpl_listing_aprilia_2seg,Aprilia,Rsv4,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Rsv4']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/aprilia/sr-160-bs6,model,tpl_listing_aprilia_2seg,Aprilia,Sr 160 Bs6,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Sr 160 Bs6']",11.8,"['power', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/aprilia/sr-125,model,tpl_listing_aprilia_2seg,Aprilia,Sr 125,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Sr 125']",17.6,"['power', 'features', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,['specification']
https://www.drivio.in/aprilia/storm-125,model,tpl_listing_aprilia_2seg,Aprilia,Storm 125,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Storm 125']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/aprilia/sxr-125,model,tpl_listing_aprilia_2seg,Aprilia,Sxr 125,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Sxr 125']",11.8,"['emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/aprilia/sxr160,model,tpl_listing_aprilia_2seg,Aprilia,Sxr160,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Sxr160']",29.4,"['price', 'specifications', 'power', 'features', 'images']","['on_road_price', 'variants', 'mileage', 'engine', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],pricing,['specification']
https://www.drivio.in/aprilia/tuono-660,model,tpl_listing_aprilia_2seg,Aprilia,Tuono 660,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Aprilia', 'Tuono 660']",29.4,"['price', 'power', 'features', 'images', 'reviews']","['on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],pricing,"['specification', 'review']"
https://www.drivio.in/aprilia/tuono-v4,model,tpl_listing_aprilia_2seg,Aprilia,Tuono V4,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Aprilia', 'Tuono V4']",11.8,"['power', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/ather-energy/450-apex,model,tpl_listing_ather-energy_2seg,Ather,450 Apex,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Ather Energy', '450 Apex']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],commercial,[]
https://www.drivio.in/ather-energy/rizta,model,tpl_listing_ather-energy_2seg,Ather,Rizta,,₹1.12 lakh,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': None, 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Ather Energy', 'Rizta']",29.4,"['price', 'variants', 'mileage', 'colors', 'images']","['on_road_price', 'specifications', 'engine', 'power', 'torque', 'features', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],pricing,['variant']
