id,crawl_id,issue_key,prompt_summary,response_raw,latency_ms,decision_category,decision_severity,decision_action,confidence,created_at
2562,crawl_20260923_234236,content:low_text_to_html_ratio:tpl_category_bsa-motors-scooters_1seg,Issue: low_text_to_html_ratio on tpl_category_bsa-motors-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1163, ""action"": {""act_probability"": 1.0}, ""choice"": ""technical"", ""probabilities"": {""metadata"": 0.0891, ""technical"": 0.278, ""content"": 0.256, ""internal_linking"": 0.1078, ""structured_data"": 0.0566, ""images"": 0.0248, ""indexability"": 0.0504, ""performance"": 0.1373}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.3359, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0438, ""high"": 0.1736, ""medium"": 0.6884, ""low"": 0.0942}}, ""action"": {""type"": ""choice"", ""confidence"": 0.418, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.5731, ""fix_metadata"": 0.0255, ""fix_content"": 0.0459, ""fix_internal_links"": 0.0288, ""fix_schema"": 0.0203, ""fix_images"": 0.0096, ""fix_performance"": 0.0187, ""investigate"": 0.2781}}}, ""usage"": {""input_tokens"": 543, ""output_tokens"": 0}}",285.05,technical,medium,fix_template,0.116,2026-09-23 18:31:34
2563,crawl_20260923_234236,internal_linking:page_has_nofollow:tpl_category_bsa-motors-scooters_1seg,Issue: page_has_nofollow on tpl_category_bsa-motors-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.8729, ""action"": {""act_probability"": 1.0}, ""choice"": ""indexability"", ""probabilities"": {""metadata"": 0.0091, ""technical"": 0.0151, ""content"": 0.0043, ""internal_linking"": 0.0072, ""structured_data"": 0.0037, ""images"": 0.002, ""indexability"": 0.9547, ""performance"": 0.004}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2001, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0767, ""high"": 0.2376, ""medium"": 0.5697, ""low"": 0.1161}}, ""action"": {""type"": ""choice"", ""confidence"": 0.6781, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.8471, ""fix_metadata"": 0.0297, ""fix_content"": 0.0113, ""fix_internal_links"": 0.0145, ""fix_schema"": 0.0162, ""fix_images"": 0.0051, ""fix_performance"": 0.0067, ""investigate"": 0.0695}}}, ""usage"": {""input_tokens"": 546, ""output_tokens"": 0}}",107.87,indexability,medium,fix_template,0.873,2026-09-23 18:31:34
2564,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_category_bsa-motors-scooters_1seg,Issue: empty_anchor_text on tpl_category_bsa-motors-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.6572, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.0149, ""technical"": 0.0871, ""content"": 0.0264, ""internal_linking"": 0.8305, ""structured_data"": 0.0078, ""images"": 0.0138, ""indexability"": 0.009, ""performance"": 0.0105}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2285, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0387, ""high"": 0.1397, ""medium"": 0.5688, ""low"": 0.2527}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4562, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.587, ""fix_metadata"": 0.0126, ""fix_content"": 0.0159, ""fix_internal_links"": 0.0707, ""fix_schema"": 0.0084, ""fix_images"": 0.0232, ""fix_performance"": 0.005, ""investigate"": 0.2771}}}, ""usage"": {""input_tokens"": 519, ""output_tokens"": 0}}",96.13,internal_linking,medium,fix_template,0.657,2026-09-23 18:31:34
2565,crawl_20260923_234236,images:missing_image_alt:tpl_category_bsa-motors-scooters_1seg,Issue: missing_image_alt on tpl_category_bsa-motors-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9799, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0006, ""technical"": 0.0023, ""content"": 0.0006, ""internal_linking"": 0.0007, ""structured_data"": 0.0003, ""images"": 0.9947, ""indexability"": 0.0003, ""performance"": 0.0005}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2576, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0575, ""high"": 0.1387, ""medium"": 0.6333, ""low"": 0.1705}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5732, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.2227, ""fix_metadata"": 0.0054, ""fix_content"": 0.0075, ""fix_internal_links"": 0.0073, ""fix_schema"": 0.0043, ""fix_images"": 0.6946, ""fix_performance"": 0.0023, ""investigate"": 0.0559}}}, ""usage"": {""input_tokens"": 513, ""output_tokens"": 0}}",90.13,images,medium,fix_images,0.98,2026-09-23 18:31:35
2566,crawl_20260923_234236,images:missing_image_dimensions:tpl_category_bsa-motors-scooters_1seg,Issue: missing_image_dimensions on tpl_category_bsa-motors-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9358, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0027, ""technical"": 0.0078, ""content"": 0.0029, ""internal_linking"": 0.0027, ""structured_data"": 0.0013, ""images"": 0.9799, ""indexability"": 0.0011, ""performance"": 0.0017}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2786, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.04, ""high"": 0.1443, ""medium"": 0.6394, ""low"": 0.1763}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8796, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.0179, ""fix_metadata"": 0.0022, ""fix_content"": 0.0024, ""fix_internal_links"": 0.0023, ""fix_schema"": 0.0012, ""fix_images"": 0.9533, ""fix_performance"": 0.0006, ""investigate"": 0.0202}}}, ""usage"": {""input_tokens"": 531, ""output_tokens"": 0}}",90.78,images,medium,fix_images,0.936,2026-09-23 18:31:35
2567,crawl_20260923_234236,content:low_text_to_html_ratio:tpl_category_bsa-scooters_1seg,Issue: low_text_to_html_ratio on tpl_category_bsa-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1262, ""action"": {""act_probability"": 1.0}, ""choice"": ""content"", ""probabilities"": {""metadata"": 0.0837, ""technical"": 0.2558, ""content"": 0.2878, ""internal_linking"": 0.1084, ""structured_data"": 0.0516, ""images"": 0.0229, ""indexability"": 0.0474, ""performance"": 0.1425}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2949, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0493, ""high"": 0.1791, ""medium"": 0.6588, ""low"": 0.1128}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4742, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.5753, ""fix_metadata"": 0.0162, ""fix_content"": 0.0309, ""fix_internal_links"": 0.0207, ""fix_schema"": 0.0151, ""fix_images"": 0.0072, ""fix_performance"": 0.0133, ""investigate"": 0.3213}}}, ""usage"": {""input_tokens"": 534, ""output_tokens"": 0}}",89.78,content,medium,fix_template,0.126,2026-09-23 18:31:35
2568,crawl_20260923_234236,internal_linking:page_has_nofollow:tpl_category_bsa-scooters_1seg,Issue: page_has_nofollow on tpl_category_bsa-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.8646, ""action"": {""act_probability"": 1.0}, ""choice"": ""indexability"", ""probabilities"": {""metadata"": 0.0094, ""technical"": 0.0164, ""content"": 0.0045, ""internal_linking"": 0.0082, ""structured_data"": 0.004, ""images"": 0.0021, ""indexability"": 0.951, ""performance"": 0.0043}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.153, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0946, ""high"": 0.281, ""medium"": 0.508, ""low"": 0.1164}}, ""action"": {""type"": ""choice"", ""confidence"": 0.6872, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.8528, ""fix_metadata"": 0.0274, ""fix_content"": 0.0106, ""fix_internal_links"": 0.0157, ""fix_schema"": 0.0139, ""fix_images"": 0.0055, ""fix_performance"": 0.0064, ""investigate"": 0.0677}}}, ""usage"": {""input_tokens"": 537, ""output_tokens"": 0}}",90.63,indexability,medium,fix_template,0.865,2026-09-23 18:31:35
2569,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_category_bsa-scooters_1seg,Issue: empty_anchor_text on tpl_category_bsa-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.6591, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.013, ""technical"": 0.0886, ""content"": 0.0281, ""internal_linking"": 0.8302, ""structured_data"": 0.0071, ""images"": 0.0152, ""indexability"": 0.0081, ""performance"": 0.0097}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2045, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0403, ""high"": 0.1651, ""medium"": 0.5465, ""low"": 0.248}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5009, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.6585, ""fix_metadata"": 0.009, ""fix_content"": 0.0148, ""fix_internal_links"": 0.0711, ""fix_schema"": 0.0073, ""fix_images"": 0.0215, ""fix_performance"": 0.0039, ""investigate"": 0.2139}}}, ""usage"": {""input_tokens"": 510, ""output_tokens"": 0}}",94.94,internal_linking,medium,fix_template,0.659,2026-09-23 18:31:35
2570,crawl_20260923_234236,images:missing_image_alt:tpl_category_bsa-scooters_1seg,Issue: missing_image_alt on tpl_category_bsa-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9783, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0007, ""technical"": 0.0026, ""content"": 0.0007, ""internal_linking"": 0.0007, ""structured_data"": 0.0003, ""images"": 0.9942, ""indexability"": 0.0003, ""performance"": 0.0005}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2371, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0602, ""high"": 0.1467, ""medium"": 0.6145, ""low"": 0.1786}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5079, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.3744, ""fix_metadata"": 0.0049, ""fix_content"": 0.0061, ""fix_internal_links"": 0.0073, ""fix_schema"": 0.0042, ""fix_images"": 0.5295, ""fix_performance"": 0.0024, ""investigate"": 0.0713}}}, ""usage"": {""input_tokens"": 504, ""output_tokens"": 0}}",87.82,images,medium,fix_images,0.978,2026-09-23 18:31:35
2571,crawl_20260923_234236,images:missing_image_dimensions:tpl_category_bsa-scooters_1seg,Issue: missing_image_dimensions on tpl_category_bsa-scooters_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9317, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0029, ""technical"": 0.0081, ""content"": 0.0031, ""internal_linking"": 0.003, ""structured_data"": 0.0014, ""images"": 0.9784, ""indexability"": 0.0011, ""performance"": 0.002}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2848, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0416, ""high"": 0.1394, ""medium"": 0.6469, ""low"": 0.1721}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8812, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.0249, ""fix_metadata"": 0.0016, ""fix_content"": 0.0019, ""fix_internal_links"": 0.002, ""fix_schema"": 0.001, ""fix_images"": 0.9528, ""fix_performance"": 0.0004, ""investigate"": 0.0153}}}, ""usage"": {""input_tokens"": 522, ""output_tokens"": 0}}",100.15,images,medium,fix_images,0.932,2026-09-23 18:31:35
2572,crawl_20260923_234236,metadata:short_title:tpl_category_campaign-form_1seg,Issue: short_title on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.3409, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.6022, ""technical"": 0.0891, ""content"": 0.0828, ""internal_linking"": 0.0876, ""structured_data"": 0.0155, ""images"": 0.0163, ""indexability"": 0.0265, ""performance"": 0.08}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1501, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0616, ""high"": 0.2139, ""medium"": 0.5064, ""low"": 0.2182}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5547, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.7629, ""fix_metadata"": 0.0297, ""fix_content"": 0.04, ""fix_internal_links"": 0.0331, ""fix_schema"": 0.0118, ""fix_images"": 0.0094, ""fix_performance"": 0.0089, ""investigate"": 0.1043}}}, ""usage"": {""input_tokens"": 510, ""output_tokens"": 0}}",104.89,metadata,medium,fix_template,0.341,2026-09-23 18:31:35
2573,crawl_20260923_234236,metadata:short_meta_description:tpl_category_campaign-form_1seg,Issue: short_meta_description on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9643, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.99, ""technical"": 0.0027, ""content"": 0.0023, ""internal_linking"": 0.0011, ""structured_data"": 0.0006, ""images"": 0.0006, ""indexability"": 0.0009, ""performance"": 0.0019}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.139, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0366, ""high"": 0.2864, ""medium"": 0.4179, ""low"": 0.2591}}, ""action"": {""type"": ""choice"", ""confidence"": 0.9497, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0059, ""fix_metadata"": 0.9843, ""fix_content"": 0.0021, ""fix_internal_links"": 0.0011, ""fix_schema"": 0.0006, ""fix_images"": 0.0005, ""fix_performance"": 0.0004, ""investigate"": 0.0051}}}, ""usage"": {""input_tokens"": 522, ""output_tokens"": 0}}",116.96,metadata,medium,fix_metadata,0.964,2026-09-23 18:31:35
2574,crawl_20260923_234236,headings:heading_hierarchy_skipped_h2:tpl_category_campaign-form_1seg,Issue: heading_hierarchy_skipped_h2 on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1651, ""action"": {""act_probability"": 1.0}, ""choice"": ""content"", ""probabilities"": {""metadata"": 0.268, ""technical"": 0.1869, ""content"": 0.2799, ""internal_linking"": 0.135, ""structured_data"": 0.0318, ""images"": 0.0249, ""indexability"": 0.0294, ""performance"": 0.0441}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2003, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0608, ""high"": 0.1396, ""medium"": 0.5641, ""low"": 0.2354}}, ""action"": {""type"": ""choice"", ""confidence"": 0.664, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.8334, ""fix_metadata"": 0.0128, ""fix_content"": 0.0356, ""fix_internal_links"": 0.0213, ""fix_schema"": 0.0085, ""fix_images"": 0.0052, ""fix_performance"": 0.0038, ""investigate"": 0.0794}}}, ""usage"": {""input_tokens"": 537, ""output_tokens"": 0}}",121.12,content,medium,fix_template,0.165,2026-09-23 18:31:35
2575,crawl_20260923_234236,content:low_text_to_html_ratio:tpl_category_campaign-form_1seg,Issue: low_text_to_html_ratio on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.1294, ""action"": {""act_probability"": 1.0}, ""choice"": ""technical"", ""probabilities"": {""metadata"": 0.0874, ""technical"": 0.3211, ""content"": 0.2203, ""internal_linking"": 0.1034, ""structured_data"": 0.0516, ""images"": 0.0232, ""indexability"": 0.0468, ""performance"": 0.1463}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.3338, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0508, ""high"": 0.1266, ""medium"": 0.698, ""low"": 0.1246}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5395, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.6885, ""fix_metadata"": 0.0143, ""fix_content"": 0.0272, ""fix_internal_links"": 0.0171, ""fix_schema"": 0.0133, ""fix_images"": 0.006, ""fix_performance"": 0.0108, ""investigate"": 0.2226}}}, ""usage"": {""input_tokens"": 525, ""output_tokens"": 0}}",114.03,technical,medium,fix_template,0.129,2026-09-23 18:31:36
2576,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_category_campaign-form_1seg,Issue: empty_anchor_text on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.6183, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.0183, ""technical"": 0.1088, ""content"": 0.0271, ""internal_linking"": 0.8, ""structured_data"": 0.0083, ""images"": 0.0167, ""indexability"": 0.0093, ""performance"": 0.0115}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1968, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0427, ""high"": 0.1799, ""medium"": 0.5447, ""low"": 0.2327}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4231, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.5199, ""fix_metadata"": 0.0108, ""fix_content"": 0.0173, ""fix_internal_links"": 0.0865, ""fix_schema"": 0.0079, ""fix_images"": 0.0281, ""fix_performance"": 0.0046, ""investigate"": 0.3249}}}, ""usage"": {""input_tokens"": 501, ""output_tokens"": 0}}",241.22,internal_linking,medium,fix_template,0.618,2026-09-23 18:31:36
2577,crawl_20260923_234236,images:missing_image_alt:tpl_category_campaign-form_1seg,Issue: missing_image_alt on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9751, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0009, ""technical"": 0.0033, ""content"": 0.0006, ""internal_linking"": 0.0008, ""structured_data"": 0.0003, ""images"": 0.9931, ""indexability"": 0.0003, ""performance"": 0.0006}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2353, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0594, ""high"": 0.1466, ""medium"": 0.6118, ""low"": 0.1822}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5309, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.307, ""fix_metadata"": 0.005, ""fix_content"": 0.0058, ""fix_internal_links"": 0.0074, ""fix_schema"": 0.0039, ""fix_images"": 0.6028, ""fix_performance"": 0.0025, ""investigate"": 0.0658}}}, ""usage"": {""input_tokens"": 495, ""output_tokens"": 0}}",747.73,images,medium,fix_images,0.975,2026-09-23 18:31:37
2578,crawl_20260923_234236,images:missing_image_dimensions:tpl_category_campaign-form_1seg,Issue: missing_image_dimensions on tpl_category_campaign-form_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9285, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0033, ""technical"": 0.0086, ""content"": 0.0033, ""internal_linking"": 0.0032, ""structured_data"": 0.0013, ""images"": 0.9771, ""indexability"": 0.0011, ""performance"": 0.0022}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2686, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0427, ""high"": 0.1243, ""medium"": 0.6253, ""low"": 0.2076}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8651, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.0279, ""fix_metadata"": 0.0017, ""fix_content"": 0.0019, ""fix_internal_links"": 0.0021, ""fix_schema"": 0.0011, ""fix_images"": 0.9442, ""fix_performance"": 0.0005, ""investigate"": 0.0207}}}, ""usage"": {""input_tokens"": 513, ""output_tokens"": 0}}",89.18,images,medium,fix_images,0.928,2026-09-23 18:31:37
2579,crawl_20260923_234236,metadata:long_meta_description:tpl_category_careers_1seg,Issue: long_meta_description on tpl_category_careers_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9775, ""action"": {""act_probability"": 1.0}, ""choice"": ""metadata"", ""probabilities"": {""metadata"": 0.9941, ""technical"": 0.002, ""content"": 0.0007, ""internal_linking"": 0.0006, ""structured_data"": 0.0004, ""images"": 0.0003, ""indexability"": 0.0007, ""performance"": 0.0012}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.232, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0539, ""high"": 0.345, ""medium"": 0.5219, ""low"": 0.0791}}, ""action"": {""type"": ""choice"", ""confidence"": 0.7534, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_metadata"", ""probabilities"": {""fix_template"": 0.0296, ""fix_metadata"": 0.8823, ""fix_content"": 0.0079, ""fix_internal_links"": 0.005, ""fix_schema"": 0.0038, ""fix_images"": 0.0031, ""fix_performance"": 0.0027, ""investigate"": 0.0657}}}, ""usage"": {""input_tokens"": 498, ""output_tokens"": 0}}",83.19,metadata,medium,fix_metadata,0.978,2026-09-23 18:31:37
2580,crawl_20260923_234236,internal_linking:empty_anchor_text:tpl_category_careers_1seg,Issue: empty_anchor_text on tpl_category_careers_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.6567, ""action"": {""act_probability"": 1.0}, ""choice"": ""internal_linking"", ""probabilities"": {""metadata"": 0.0154, ""technical"": 0.084, ""content"": 0.0276, ""internal_linking"": 0.8311, ""structured_data"": 0.0072, ""images"": 0.0161, ""indexability"": 0.0083, ""performance"": 0.0102}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.1936, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.0391, ""high"": 0.1838, ""medium"": 0.5327, ""low"": 0.2444}}, ""action"": {""type"": ""choice"", ""confidence"": 0.4892, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_template"", ""probabilities"": {""fix_template"": 0.6218, ""fix_metadata"": 0.0098, ""fix_content"": 0.0141, ""fix_internal_links"": 0.0541, ""fix_schema"": 0.0074, ""fix_images"": 0.0255, ""fix_performance"": 0.004, ""investigate"": 0.2633}}}, ""usage"": {""input_tokens"": 498, ""output_tokens"": 0}}",84.46,internal_linking,medium,fix_template,0.657,2026-09-23 18:31:37
2581,crawl_20260923_234236,images:missing_image_alt:tpl_category_careers_1seg,Issue: missing_image_alt on tpl_category_careers_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9826, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0006, ""technical"": 0.0018, ""content"": 0.0005, ""internal_linking"": 0.0006, ""structured_data"": 0.0002, ""images"": 0.9955, ""indexability"": 0.0003, ""performance"": 0.0005}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2626, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.052, ""high"": 0.108, ""medium"": 0.6213, ""low"": 0.2188}}, ""action"": {""type"": ""choice"", ""confidence"": 0.5472, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.254, ""fix_metadata"": 0.0052, ""fix_content"": 0.0066, ""fix_internal_links"": 0.0071, ""fix_schema"": 0.0039, ""fix_images"": 0.6523, ""fix_performance"": 0.0022, ""investigate"": 0.0688}}}, ""usage"": {""input_tokens"": 492, ""output_tokens"": 0}}",82.47,images,medium,fix_images,0.983,2026-09-23 18:31:37
2582,crawl_20260923_234236,images:missing_image_dimensions:tpl_category_careers_1seg,Issue: missing_image_dimensions on tpl_category_careers_1seg,"{""model"": ""laya-rl-agent"", ""answers"": {""category"": {""type"": ""choice"", ""confidence"": 0.9464, ""action"": {""act_probability"": 1.0}, ""choice"": ""images"", ""probabilities"": {""metadata"": 0.0021, ""technical"": 0.0057, ""content"": 0.0026, ""internal_linking"": 0.0025, ""structured_data"": 0.0009, ""images"": 0.9838, ""indexability"": 0.0009, ""performance"": 0.0016}}, ""severity"": {""type"": ""choice"", ""confidence"": 0.2748, ""action"": {""act_probability"": 1.0}, ""choice"": ""medium"", ""probabilities"": {""critical"": 0.039, ""high"": 0.1416, ""medium"": 0.6334, ""low"": 0.186}}, ""action"": {""type"": ""choice"", ""confidence"": 0.8878, ""action"": {""act_probability"": 1.0}, ""choice"": ""fix_images"", ""probabilities"": {""fix_template"": 0.0196, ""fix_metadata"": 0.0014, ""fix_content"": 0.0016, ""fix_internal_links"": 0.0016, ""fix_schema"": 0.0008, ""fix_images"": 0.9558, ""fix_performance"": 0.0004, ""investigate"": 0.0189}}}, ""usage"": {""input_tokens"": 510, ""output_tokens"": 0}}",87.76,images,medium,fix_images,0.946,2026-09-23 18:31:37
